date,asset_id,feedback_count,very_dissatisfied,dissatisfied,neutral,satisfied,very_satisfied,average_score,intention_to_revisit,intention_to_recommend,complaints_customer_service,complaints_cleanliness,complaints_ride_safety,complaints_wait_times,complaints_technical_issues,complaints_other
2025-08-07 00:00:00+00:00,Aquarabia,4937,762,1692,2444,23,16,4.22,78.43,83.97,0,0,1,0,1,0
2025-08-07 00:00:00+00:00,Six Flags,4809,615,1544,2618,20,12,3.94,76.83,81.18,0,0,0,0,0,0
2025-08-08 00:00:00+00:00,Aquarabia,5346,621,1837,2855,21,12,3.86,82.81,81.7,0,1,0,1,0,1
2025-08-08 00:00:00+00:00,Six Flags,4270,878,1397,1962,21,12,4.17,81.35,75.27,0,1,0,0,0,0
2025-08-09 00:00:00+00:00,Aquarabia,5895,1178,1586,3110,14,7,4.14,80.1,78.84,1,0,1,0,1,0
2025-08-09 00:00:00+00:00,Six Flags,3284,347,1102,1815,15,5,4.25,80.74,79.34,0,0,0,0,0,0
2025-08-10 00:00:00+00:00,Six Flags,7646,1363,2310,3943,17,13,3.8,75.22,80.01,0,0,0,0,0,0
2025-08-10 00:00:00+00:00,Aquarabia,4854,536,1822,2467,19,10,4.16,84.5,82.25,1,1,0,0,0,0
2025-08-11 00:00:00+00:00,Six Flags,5013,863,1716,2405,19,10,4.12,78.66,84.79,0,0,0,0,0,0
2025-08-11 00:00:00+00:00,Aquarabia,4354,807,1337,2178,19,13,4.18,75.34,84.76,0,0,1,0,0,0
2025-08-12 00:00:00+00:00,Aquarabia,4683,717,1525,2420,13,8,4.0,75.71,81.47,0,0,1,0,0,0
2025-08-12 00:00:00+00:00,Six Flags,5248,788,1954,2486,15,5,4.23,80.7,76.38,1,0,0,0,0,2
2025-08-13 00:00:00+00:00,Aquarabia,5651,1167,1626,2820,23,15,4.19,82.68,83.03,0,0,0,0,1,0
2025-08-13 00:00:00+00:00,Six Flags,4383,880,1152,2317,21,13,4.12,84.71,81.8,1,0,2,0,0,0
2025-08-14 00:00:00+00:00,Aquarabia,3332,358,1273,1667,19,15,4.21,84.88,78.66,0,1,0,0,0,0
2025-08-14 00:00:00+00:00,Six Flags,3971,520,1386,2034,19,12,4.28,79.49,83.9,0,0,0,0,0,1
2025-08-15 00:00:00+00:00,Aquarabia,6355,1382,2192,2752,18,11,4.0,78.6,80.77,0,0,0,0,0,0
2025-08-15 00:00:00+00:00,Six Flags,3792,881,1255,1625,18,13,4.08,77.24,76.91,0,0,0,0,0,0
2025-08-16 00:00:00+00:00,Six Flags,6537,1037,2625,2855,15,5,4.0,83.92,83.83,0,0,0,0,0,0
2025-08-16 00:00:00+00:00,Aquarabia,5384,1345,1484,2532,15,8,4.05,81.02,75.49,0,0,0,0,0,0
2025-08-17 00:00:00+00:00,Aquarabia,6277,1430,1918,2909,13,7,4.05,79.25,76.09,0,0,0,0,0,0
2025-08-17 00:00:00+00:00,Six Flags,5994,816,1980,3177,12,9,4.13,80.4,81.79,0,0,0,0,0,0
2025-08-18 00:00:00+00:00,Aquarabia,7218,1529,2588,3069,21,11,3.86,79.5,81.69,0,0,0,0,0,0
2025-08-18 00:00:00+00:00,Six Flags,3551,556,1083,1882,19,11,4.17,75.76,79.08,0,0,0,0,0,0
2025-08-19 00:00:00+00:00,Aquarabia,4368,571,1753,2010,21,13,4.16,77.89,80.98,0,0,0,0,0,0
2025-08-19 00:00:00+00:00,Six Flags,7620,795,2594,4192,23,16,3.92,82.59,81.25,0,0,0,0,0,0
2025-08-20 00:00:00+00:00,Six Flags,4485,496,1732,2221,23,13,4.24,77.88,84.98,0,0,0,0,0,0
2025-08-20 00:00:00+00:00,Aquarabia,4710,1062,1648,1966,19,15,3.95,76.07,80.48,0,0,0,0,0,0
2025-08-21 00:00:00+00:00,Aquarabia,4143,620,1473,2016,23,11,4.21,78.96,82.56,0,0,0,0,0,0
2025-08-21 00:00:00+00:00,Six Flags,4384,758,1566,2025,21,14,4.04,80.32,77.91,0,0,0,0,0,0
2025-08-22 00:00:00+00:00,Aquarabia,4563,835,1257,2451,14,6,4.01,82.66,75.95,0,0,0,0,0,0
2025-08-22 00:00:00+00:00,Six Flags,5269,1283,1683,2279,14,10,3.89,78.02,76.38,0,0,0,0,0,0
2025-08-23 00:00:00+00:00,Aquarabia,6227,1286,1876,3033,22,10,3.88,76.02,80.42,0,0,0,0,0,0
2025-08-23 00:00:00+00:00,Six Flags,7409,1048,2678,3652,18,13,3.93,80.61,77.03,0,0,0,0,0,0
2025-08-24 00:00:00+00:00,Aquarabia,7198,2017,2129,3032,12,8,3.96,82.3,82.49,0,0,0,0,0,0
2025-08-24 00:00:00+00:00,Six Flags,4912,865,1753,2273,14,7,4.29,77.95,77.78,0,0,0,0,0,0
2025-08-25 00:00:00+00:00,Six Flags,4816,690,1772,2319,21,14,4.2,83.74,80.19,0,0,0,0,0,0
2025-08-25 00:00:00+00:00,Aquarabia,6100,805,2190,3068,23,14,3.81,82.16,84.87,0,0,0,0,0,0
2025-08-26 00:00:00+00:00,Aquarabia,6455,1575,2094,2753,21,12,3.75,78.95,75.79,0,0,0,0,0,0
2025-08-26 00:00:00+00:00,Six Flags,5166,1218,1788,2127,20,13,4.24,83.89,81.39,0,0,0,0,0,0
2025-08-27 00:00:00+00:00,Aquarabia,4982,575,1809,2559,22,17,4.22,80.53,80.89,0,0,0,0,0,0
2025-08-27 00:00:00+00:00,Six Flags,7124,753,2303,4025,27,16,3.84,84.67,79.25,0,0,0,0,0,0
2025-08-28 00:00:00+00:00,Aquarabia,4829,990,1388,2414,24,13,4.12,76.98,78.55,0,0,0,0,0,0
2025-08-28 00:00:00+00:00,Six Flags,6485,1663,1989,2791,25,17,3.78,80.18,82.4,0,0,0,0,0,0
2025-08-29 00:00:00+00:00,Six Flags,4137,1053,1432,1622,18,12,4.03,82.57,78.18,0,0,0,0,0,0
2025-08-29 00:00:00+00:00,Aquarabia,4445,928,1631,1861,18,7,4.24,79.38,82.43,0,0,0,0,0,0
2025-08-30 00:00:00+00:00,Six Flags,8417,1091,3144,4134,28,20,3.73,75.31,82.47,0,0,0,0,0,0
2025-08-30 00:00:00+00:00,Aquarabia,5817,549,2318,2899,30,21,3.91,83.07,79.52,0,0,0,0,0,0
2025-08-31 00:00:00+00:00,Aquarabia,8197,1589,2993,3587,18,10,3.8,81.64,76.41,0,0,0,0,0,0
2025-08-31 00:00:00+00:00,Six Flags,3416,394,1426,1567,20,9,4.31,75.6,76.17,0,0,0,0,0,0
2025-09-01 00:00:00+00:00,Aquarabia,7187,1643,2392,3119,20,13,3.91,84.77,76.34,0,0,1,0,0,0
2025-09-01 00:00:00+00:00,Six Flags,5088,604,1789,2664,22,9,3.95,79.76,81.35,0,0,3,0,0,0
2025-09-02 00:00:00+00:00,Aquarabia,5323,723,1628,2933,22,17,4.21,80.94,81.37,0,0,0,0,0,0
2025-09-02 00:00:00+00:00,Six Flags,5780,832,1939,2971,23,15,3.93,77.11,75.91,0,0,0,1,0,1
2025-09-03 00:00:00+00:00,Six Flags,5635,1251,1917,2442,17,8,3.96,77.66,80.26,0,0,0,0,0,0
2025-09-03 00:00:00+00:00,Aquarabia,7549,1582,2325,3617,17,8,3.67,81.59,78.29,0,2,1,0,0,0
2025-09-04 00:00:00+00:00,Six Flags,6814,1161,1840,3788,16,9,4.0,79.29,76.42,1,0,0,1,0,0
2025-09-04 00:00:00+00:00,Aquarabia,5295,511,1977,2778,19,10,4.23,79.38,79.66,0,0,2,1,0,0
2025-09-05 00:00:00+00:00,Aquarabia,5886,902,2141,2814,19,10,4.09,75.86,84.03,0,0,0,0,0,0
2025-09-05 00:00:00+00:00,Six Flags,4384,802,1643,1912,19,8,4.19,78.68,79.11,1,0,1,0,0,0
2025-09-06 00:00:00+00:00,Aquarabia,4755,674,1574,2477,23,7,4.01,77.19,84.08,1,1,0,1,0,0
2025-09-06 00:00:00+00:00,Six Flags,5333,930,1915,2460,18,10,3.91,76.19,80.84,0,0,0,0,0,0
2025-09-07 00:00:00+00:00,Aquarabia,3775,760,1077,1899,22,17,4.23,84.62,79.95,0,0,0,0,0,0
2025-09-07 00:00:00+00:00,Six Flags,4769,939,1688,2101,23,18,4.03,83.88,77.0,0,0,0,0,0,0
2025-09-08 00:00:00+00:00,Aquarabia,3900,418,1317,2122,25,18,4.26,80.26,76.15,2,1,0,0,0,0
2025-09-08 00:00:00+00:00,Six Flags,6484,1318,2065,3063,24,14,4.06,82.27,79.02,0,0,0,1,0,0
2025-09-09 00:00:00+00:00,Six Flags,7393,961,2484,3915,22,11,3.95,75.97,80.75,0,1,0,0,1,1
2025-09-09 00:00:00+00:00,Aquarabia,2960,361,1102,1463,21,13,4.28,81.03,78.06,0,0,0,0,0,0
2025-09-10 00:00:00+00:00,Aquarabia,5719,810,1837,3050,16,6,4.0,83.82,79.19,0,1,2,0,0,0
2025-09-10 00:00:00+00:00,Six Flags,4067,978,1173,1895,15,6,4.16,79.81,83.28,0,0,0,0,0,0
2025-09-11 00:00:00+00:00,Aquarabia,5879,1389,1855,2604,20,11,3.86,78.75,76.28,0,0,0,0,0,0
2025-09-11 00:00:00+00:00,Six Flags,4976,563,1684,2695,21,13,4.22,77.75,78.51,0,1,0,0,0,0
2025-09-12 00:00:00+00:00,Aquarabia,5634,857,2040,2717,14,6,3.85,81.36,75.8,0,1,0,0,1,0
2025-09-12 00:00:00+00:00,Six Flags,5061,1267,1558,2218,13,5,4.07,82.0,83.33,1,0,0,0,0,0
2025-09-13 00:00:00+00:00,Six Flags,5731,1294,1854,2561,16,6,4.02,75.94,76.87,1,0,0,0,0,0
2025-09-13 00:00:00+00:00,Aquarabia,4471,1118,1487,1847,13,6,3.85,75.43,77.37,0,1,0,0,0,0
2025-09-14 00:00:00+00:00,Six Flags,5184,1153,1647,2369,10,5,4.14,76.12,76.01,0,0,0,0,0,1
2025-09-14 00:00:00+00:00,Aquarabia,6088,929,1972,3168,14,5,3.89,77.88,77.58,0,1,1,1,0,0
2025-09-15 00:00:00+00:00,Aquarabia,7565,1232,2456,3849,18,10,3.8,75.78,77.83,2,0,0,0,1,0
2025-09-15 00:00:00+00:00,Six Flags,5929,764,2183,2953,20,9,4.15,75.37,83.0,0,0,0,0,0,0
2025-09-16 00:00:00+00:00,Aquarabia,4283,435,1449,2377,13,9,4.23,83.65,81.11,0,0,0,0,0,1
2025-09-16 00:00:00+00:00,Six Flags,5968,707,2205,3034,14,8,3.89,78.48,82.18,0,0,0,0,0,0
2025-09-17 00:00:00+00:00,Aquarabia,5966,964,2034,2945,14,9,4.11,84.94,80.41,0,0,0,0,1,1
2025-09-17 00:00:00+00:00,Six Flags,4273,976,1139,2137,12,9,4.09,77.12,82.1,0,0,0,0,0,0
2025-09-18 00:00:00+00:00,Aquarabia,4938,1010,1664,2236,18,10,4.01,80.72,77.81,0,0,0,0,0,0
2025-09-18 00:00:00+00:00,Six Flags,9502,1921,2551,5000,18,12,3.76,78.73,77.01,0,0,0,0,0,0
2025-09-19 00:00:00+00:00,Six Flags,7537,1453,2534,3524,17,9,3.68,84.97,75.88,0,0,0,0,0,0
2025-09-19 00:00:00+00:00,Aquarabia,5703,738,2286,2652,16,11,3.88,80.85,82.19,2,0,0,0,0,0
2025-09-20 00:00:00+00:00,Aquarabia,4937,792,1638,2478,18,11,3.84,75.06,76.79,0,0,0,0,0,0
2025-09-20 00:00:00+00:00,Six Flags,3786,520,1383,1855,18,10,4.27,82.98,79.07,0,0,0,0,0,0
2025-09-21 00:00:00+00:00,Aquarabia,5779,1192,2216,2340,19,12,4.06,78.13,80.06,0,0,0,0,0,0
2025-09-21 00:00:00+00:00,Six Flags,6006,923,1833,3217,19,14,4.13,79.1,83.16,0,0,0,0,0,0
2025-09-22 00:00:00+00:00,Aquarabia,5349,1274,1587,2454,22,12,3.95,81.0,83.0,0,0,0,0,0,0
2025-09-22 00:00:00+00:00,Six Flags,4824,636,1562,2591,20,15,4.28,81.64,83.52,0,0,0,0,0,0
2025-09-23 00:00:00+00:00,Six Flags,4767,592,1973,2166,23,13,4.28,82.61,84.58,0,0,0,0,0,0
2025-09-23 00:00:00+00:00,Aquarabia,5661,1214,1547,2865,22,13,4.17,81.25,77.49,0,0,0,0,0,0
2025-09-24 00:00:00+00:00,Aquarabia,3967,314,1441,2189,16,7,4.19,84.68,81.17,0,0,0,0,0,0
2025-09-24 00:00:00+00:00,Six Flags,3142,294,1040,1780,17,11,4.29,83.44,82.99,0,0,0,0,0,0
2025-09-25 00:00:00+00:00,Aquarabia,5522,1053,1720,2710,24,15,4.14,80.99,80.64,0,0,0,0,0,0
2025-09-25 00:00:00+00:00,Six Flags,5566,1057,1983,2489,23,14,3.74,80.96,82.71,0,0,0,0,0,0
2025-09-26 00:00:00+00:00,Aquarabia,6189,1437,1844,2880,17,11,4.06,78.38,76.44,0,0,0,0,0,0
2025-09-26 00:00:00+00:00,Six Flags,4955,635,2106,2182,21,11,4.08,75.79,79.79,0,0,0,0,0,0
2025-09-27 00:00:00+00:00,Aquarabia,5509,1336,1459,2677,21,16,3.81,84.76,76.48,0,0,0,0,0,0
2025-09-27 00:00:00+00:00,Six Flags,7908,1625,2611,3638,22,12,3.71,77.74,80.05,0,0,0,0,0,0
2025-09-28 00:00:00+00:00,Six Flags,4209,537,1598,2039,20,15,4.15,77.03,76.76,0,0,0,0,0,0
2025-09-28 00:00:00+00:00,Aquarabia,5144,964,1745,2401,22,12,3.96,78.6,77.94,0,0,0,0,0,0
2025-09-29 00:00:00+00:00,Aquarabia,4988,717,2103,2132,24,12,3.93,78.0,82.0,0,0,0,0,0,0
2025-09-29 00:00:00+00:00,Six Flags,6516,1137,2541,2802,23,13,3.94,79.19,83.49,0,0,0,0,0,0
2025-09-30 00:00:00+00:00,Aquarabia,5107,733,2075,2270,19,10,4.18,83.5,79.12,0,0,0,0,0,0
2025-09-30 00:00:00+00:00,Six Flags,5229,516,1678,3002,18,15,4.16,79.65,80.61,0,0,0,0,0,0
2025-10-01 00:00:00+00:00,Aquarabia,5393,1390,1625,2357,13,8,3.95,75.81,81.76,0,0,0,0,0,0
2025-10-01 00:00:00+00:00,Six Flags,3560,433,1142,1966,13,6,4.27,77.77,79.41,0,0,0,0,0,0
2025-10-02 00:00:00+00:00,Six Flags,6056,1467,2179,2388,14,8,3.86,83.5,76.31,1,1,1,0,0,0
2025-10-02 00:00:00+00:00,Aquarabia,5933,1387,1494,3031,15,6,3.89,79.97,82.97,0,0,0,0,0,0
2025-10-03 00:00:00+00:00,Six Flags,6174,1553,2045,2555,15,6,3.64,83.47,81.92,0,0,0,0,0,0
2025-10-03 00:00:00+00:00,Aquarabia,5328,858,1769,2683,13,5,3.84,82.32,77.97,0,0,0,0,0,0
2025-10-04 00:00:00+00:00,Aquarabia,4805,667,1539,2578,15,6,3.86,79.58,77.23,0,0,0,1,0,0
2025-10-04 00:00:00+00:00,Six Flags,5950,902,2210,2816,16,6,3.83,81.36,77.52,0,0,0,0,0,0
2025-10-05 00:00:00+00:00,Aquarabia,8871,2018,2267,4560,17,9,3.64,83.84,84.2,2,0,0,1,0,0
2025-10-05 00:00:00+00:00,Six Flags,5001,1200,1390,2385,16,10,3.98,83.42,76.8,0,0,0,0,0,0
2025-10-06 00:00:00+00:00,Aquarabia,4667,964,1628,2044,21,10,3.73,82.5,82.62,0,0,0,2,0,0
2025-10-06 00:00:00+00:00,Six Flags,6276,962,2092,3189,22,11,3.83,76.33,76.14,0,0,0,0,0,1
2025-10-07 00:00:00+00:00,Aquarabia,5490,654,1928,2882,19,7,3.88,77.9,77.84,0,0,2,0,0,0
2025-10-07 00:00:00+00:00,Six Flags,4944,586,2040,2298,13,7,4.12,76.2,82.57,1,1,0,0,1,0
2025-10-08 00:00:00+00:00,Six Flags,7392,1786,2558,3021,17,10,3.69,83.7,76.56,0,1,1,1,0,0
2025-10-08 00:00:00+00:00,Aquarabia,4712,502,1788,2395,19,8,3.93,82.81,83.55,0,0,0,0,0,0
2025-10-09 00:00:00+00:00,Aquarabia,5541,1062,1724,2726,18,11,3.9,78.06,84.81,0,1,0,1,1,0
2025-10-09 00:00:00+00:00,Six Flags,5233,929,1720,2560,18,6,4.12,79.63,77.13,0,0,0,0,0,0
2025-10-10 00:00:00+00:00,Aquarabia,4877,996,1588,2261,20,12,4.08,77.09,75.36,0,0,1,0,0,1
2025-10-10 00:00:00+00:00,Six Flags,3596,632,1369,1562,21,12,4.2,79.19,75.34,0,0,0,0,1,0
2025-10-11 00:00:00+00:00,Aquarabia,3740,633,1308,1757,25,17,4.12,77.29,81.13,0,0,1,0,0,1
2025-10-11 00:00:00+00:00,Six Flags,6506,1600,1719,3144,26,17,3.88,75.82,82.83,0,0,0,2,0,0
2025-10-12 00:00:00+00:00,Six Flags,5245,836,1516,2866,19,8,4.11,81.62,75.21,0,1,0,0,0,1
2025-10-12 00:00:00+00:00,Aquarabia,5252,851,1830,2548,16,7,4.13,75.38,79.35,0,0,0,0,0,0
2025-10-13 00:00:00+00:00,Aquarabia,5074,1043,1510,2492,18,11,3.82,77.82,77.83,0,0,0,0,0,0
2025-10-13 00:00:00+00:00,Six Flags,4977,581,1770,2596,19,11,4.14,81.5,83.05,0,0,0,0,1,0
2025-10-14 00:00:00+00:00,Aquarabia,4675,1069,1699,1876,20,11,3.91,84.52,79.97,0,0,0,0,3,0
2025-10-14 00:00:00+00:00,Six Flags,6633,785,2423,3395,20,10,3.78,77.55,76.99,0,0,0,0,0,0
2025-10-15 00:00:00+00:00,Aquarabia,7441,1749,2655,3013,15,9,3.74,75.12,79.7,0,0,0,0,0,0
2025-10-15 00:00:00+00:00,Six Flags,4907,991,1429,2461,17,9,3.92,75.2,83.31,0,0,0,0,0,0
2025-10-16 00:00:00+00:00,Aquarabia,4501,1019,1547,1906,20,9,4.22,79.7,82.67,0,0,0,0,0,0
2025-10-16 00:00:00+00:00,Six Flags,4899,640,1449,2789,15,6,3.87,81.38,76.13,0,0,0,0,0,0
2025-10-17 00:00:00+00:00,Aquarabia,4481,1077,1281,2099,18,6,4.01,82.11,83.39,0,0,0,0,0,0
2025-10-17 00:00:00+00:00,Six Flags,4586,997,1411,2148,20,10,4.09,78.75,83.53,0,0,0,0,0,0
2025-10-18 00:00:00+00:00,Aquarabia,5242,747,1890,2580,17,8,4.05,82.19,78.86,0,0,0,0,0,0
2025-10-18 00:00:00+00:00,Six Flags,5590,626,1868,3067,20,9,4.13,75.01,79.46,0,0,0,0,0,0
2025-10-19 00:00:00+00:00,Aquarabia,3896,947,1383,1539,21,6,4.17,84.51,78.45,0,0,0,0,0,0
2025-10-19 00:00:00+00:00,Six Flags,5437,715,1628,3062,21,11,4.03,78.36,79.79,0,0,0,0,0,0
2025-10-20 00:00:00+00:00,Aquarabia,4387,648,1470,2244,18,7,4.05,76.71,76.61,0,0,0,0,0,0
2025-10-20 00:00:00+00:00,Six Flags,6338,1398,1796,3116,16,12,3.64,80.5,75.12,0,0,0,0,0,0
2025-10-21 00:00:00+00:00,Six Flags,5038,1212,1543,2256,18,9,4.18,83.78,80.59,0,0,0,0,0,0
2025-10-21 00:00:00+00:00,Aquarabia,2496,282,944,1242,19,9,4.31,77.53,82.09,0,0,0,0,0,0
2025-10-22 00:00:00+00:00,Aquarabia,3868,410,1467,1969,16,6,4.12,76.38,81.92,0,0,0,0,0,0
2025-10-22 00:00:00+00:00,Six Flags,3986,597,1286,2073,19,11,4.17,77.15,84.41,0,0,0,0,0,0
2025-10-23 00:00:00+00:00,Aquarabia,6997,588,2590,3792,17,10,3.96,82.94,81.4,0,0,0,0,0,0
2025-10-23 00:00:00+00:00,Six Flags,8079,1871,2659,3525,16,8,3.75,83.11,77.11,0,0,0,0,0,0
2025-10-24 00:00:00+00:00,Aquarabia,6465,1221,2278,2936,19,11,3.77,75.29,79.17,0,0,0,0,0,0
2025-10-24 00:00:00+00:00,Six Flags,4543,893,1254,2364,22,10,4.2,77.5,78.55,0,0,0,0,0,0
2025-10-25 00:00:00+00:00,Six Flags,4305,951,1365,1963,15,11,4.06,81.12,84.71,0,0,0,0,0,0
2025-10-25 00:00:00+00:00,Aquarabia,6773,1617,2109,3024,16,7,3.57,76.82,83.67,0,0,0,0,0,0
2025-10-26 00:00:00+00:00,Six Flags,6717,1019,2076,3601,14,7,3.9,77.2,76.75,0,0,0,0,0,0
2025-10-26 00:00:00+00:00,Aquarabia,4218,543,1316,2335,14,10,4.2,78.76,79.84,0,0,0,0,0,0
2025-10-27 00:00:00+00:00,Aquarabia,8463,1673,2813,3943,19,15,3.78,79.93,79.15,0,0,0,0,0,0
2025-10-27 00:00:00+00:00,Six Flags,5905,1230,1888,2755,21,11,3.88,75.32,75.99,0,0,0,0,0,0
2025-10-28 00:00:00+00:00,Aquarabia,3713,710,1135,1843,16,9,4.22,82.01,77.4,0,0,0,0,0,0
2025-10-28 00:00:00+00:00,Six Flags,6047,955,1752,3318,13,9,4.06,76.79,83.35,0,0,0,0,0,0
2025-10-29 00:00:00+00:00,Aquarabia,3812,462,1199,2129,16,6,4.2,77.8,78.0,0,0,0,0,0,0
2025-10-29 00:00:00+00:00,Six Flags,5083,795,1850,2415,15,8,4.13,82.79,79.21,0,0,0,0,0,0
2025-10-30 00:00:00+00:00,Aquarabia,3958,751,1317,1861,19,10,4.11,82.73,77.7,0,0,0,0,0,0
2025-10-30 00:00:00+00:00,Six Flags,4744,780,1696,2243,16,9,4.02,84.83,84.26,0,0,0,0,0,0
2025-10-31 00:00:00+00:00,Aquarabia,4865,1199,1502,2131,19,14,4.2,78.07,82.54,0,0,0,0,0,0
2025-10-31 00:00:00+00:00,Six Flags,5204,960,1597,2613,21,13,3.72,80.33,79.92,0,0,0,0,0,0
